Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Timestamp (s),throttle (%),brake (%)
0,0,0,0,0,0,0,0,471.727778,0.0,0.0
0,0,0,0,0,0,0,0,471.777782,0.0,0.0
0,0,0,0,0,0,0,0,471.827785,0.0,0.0
0,0,0,0,0,0,0,0,471.877789,0.0,0.0
0,0,0,0,0,0,0,0,471.927793,0.0,0.0
0,0,0,0,0,0,0,0,471.977796,0.0,0.0
0,0,0,0,0,0,0,0,472.0278,0.0,0.0
0,0,0,0,0,0,0,0,472.077803,0.0,0.0
0,0,0,0,0,0,0,0,472.127807,0.0,0.0
0,0,0,0,0,0,0,0,472.17781,0.0,0.0
0,0,0,0,0,0,0,0,472.227814,0.0,0.0
0,0,0,0,0,0,0,0,472.277817,0.0,0.0
0,0,0,0,0,0,0,0,472.32782,0.0,0.0
0,0,0,0,0,0,0,0,472.377824,0.0,0.0
0,0,0,0,0,0,0,0,472.427827,0.0,0.0
0,0,0,0,0,0,0,0,472.47783,0.0,0.0
0,0,0,0,0,0,0,0,472.527834,0.0,0.0
0,0,0,0,0,0,0,0,472.577837,0.0,0.0
0,0,0,0,0,0,0,0,472.62784,0.0,0.0
0,0,0,0,0,0,0,0,472.677844,0.0,0.0
0,0,0,0,0,0,0,0,472.727848,0.0,0.0
0,0,0,0,0,0,0,0,472.777851,0.0,0.0
0,0,0,0,0,0,0,0,472.827854,0.0,0.0
0,0,0,0,0,0,0,0,472.877859,0.0,0.0
0,0,0,0,0,0,0,0,472.927862,0.0,0.0
0,0,0,0,0,0,0,0,472.977865,0.0,0.0
0,0,0,0,0,0,0,0,473.027869,0.0,0.0
0,0,0,0,0,0,0,0,473.077872,0.0,0.0
0,0,0,0,0,0,0,0,473.127875,0.0,0.0
0,0,0,0,0,0,0,0,473.177879,0.0,0.0
0,0,0,0,0,0,0,0,473.227883,0.0,0.0
0,0,0,0,0,0,0,0,473.277886,0.0,0.0
0,0,0,0,0,0,0,0,473.327889,0.0,0.0
0,0,0,0,0,0,0,0,473.377893,0.0,0.0
0,0,0,0,0,0,0,0,473.427896,0.0,0.0
0,0,0,0,0,0,0,0,473.4779,0.0,0.0
0,0,0,0,0,0,0,0,473.527903,0.0,0.0
0,0,0,0,0,0,0,0,473.577906,0.0,0.0
0,0,0,0,0,0,0,0,473.627912,0.0,0.0
0,0,0,0,0,0,0,0,473.677915,0.0,0.0
0,0,0,0,0,0,0,0,473.727917,0.0,0.0
1c,e0,e4,3a,0,0,0,0,473.777914,98.8078108,0.0
0,0,0,0,0,0,0,0,473.827924,0.0,0.0
0,0,0,0,0,0,0,0,473.877929,0.0,0.0
0,0,0,0,0,0,0,0,473.927931,0.0,0.0
0,0,0,0,0,0,0,0,473.977935,0.0,0.0
0,0,0,0,0,0,0,0,474.027938,0.0,0.0
0,0,0,0,0,0,0,0,474.077942,0.0,0.0
0,0,0,0,0,0,0,0,474.127945,0.0,0.0
0,0,0,0,0,0,0,0,474.177948,0.0,0.0
0,0,0,0,0,0,0,0,474.227952,0.0,0.0
0,0,0,0,0,0,0,0,474.277955,0.0,0.0
0,0,0,0,0,0,0,0,474.327958,0.0,0.0
0,0,0,0,0,0,0,0,474.377962,0.0,0.0
0,0,0,0,0,0,0,0,474.427966,0.0,0.0
0,0,0,0,0,0,0,0,474.477968,0.0,0.0
0,0,0,0,0,0,0,0,474.527972,0.0,0.0
0,0,0,0,0,0,0,0,474.577976,0.0,0.0
0,0,0,0,0,0,0,0,474.62798,0.0,0.0
0,0,0,0,0,0,0,0,474.677983,0.0,0.0
0,0,0,0,0,0,0,0,477.028145,0.0,0.0
0,0,0,0,0,0,0,0,477.078148,0.0,0.0
0,0,0,0,0,0,0,0,477.128152,0.0,0.0
0,0,0,0,0,0,0,0,477.178156,0.0,0.0
0,0,0,0,0,0,0,0,477.228159,0.0,0.0
0,0,0,0,0,0,0,0,477.278163,0.0,0.0
0,0,0,0,0,0,0,0,477.328164,0.0,0.0
0,0,0,0,0,0,0,0,477.37817,0.0,0.0
23,8c,43,3e,0,0,0,0,477.428168,104.4614179,0.0
0,0,0,0,0,0,0,0,477.478176,0.0,0.0
0,0,0,0,0,0,0,0,477.52818,0.0,0.0
0,0,0,0,0,0,0,0,477.578183,0.0,0.0
0,0,0,0,0,0,0,0,477.628186,0.0,0.0
0,0,0,0,0,0,0,0,477.67819,0.0,0.0
0,0,0,0,0,0,0,0,477.728193,0.0,0.0
0,0,0,0,0,0,0,0,478.128221,0.0,0.0
0,0,0,0,0,0,0,0,478.178225,0.0,0.0
0,0,0,0,0,0,0,0,478.428359,0.0,0.0
0,0,0,0,0,0,0,0,478.478361,0.0,0.0
0,0,0,0,0,0,0,0,478.528361,0.0,0.0
0,0,0,0,0,0,0,0,478.57836,0.0,0.0
0,0,0,0,0,0,0,0,478.628361,0.0,0.0
0,0,0,0,0,0,0,0,478.678361,0.0,0.0
0,0,0,0,0,0,0,0,478.728361,0.0,0.0
0,0,0,0,0,0,0,0,478.778361,0.0,0.0
0,0,0,0,0,0,0,0,478.828363,0.0,0.0
0,0,0,0,0,0,0,0,478.878364,0.0,0.0
0,0,0,0,0,0,0,0,478.928362,0.0,0.0
0,0,0,0,0,0,0,0,478.978362,0.0,0.0
0,0,0,0,0,0,0,0,479.028362,0.0,0.0
0,0,0,0,0,0,0,0,479.078364,0.0,0.0
0,0,0,0,0,0,0,0,479.128364,0.0,0.0
0,0,0,0,0,0,0,0,479.178363,0.0,0.0
0,0,0,0,0,0,0,0,479.228366,0.0,0.0
0,0,0,0,0,0,0,0,479.278363,0.0,0.0
0,0,0,0,0,0,0,0,479.328367,0.0,0.0
0,0,0,0,0,0,0,0,479.378365,0.0,0.0
0,0,0,0,0,0,0,0,479.428368,0.0,0.0
0,0,0,0,0,0,0,0,479.478366,0.0,0.0
0,0,0,0,0,0,0,0,479.528369,0.0,0.0
0,0,0,0,0,0,0,0,479.578367,0.0,0.0
0,0,0,0,0,0,0,0,479.628368,0.0,0.0
0,0,0,0,0,0,0,0,479.678369,0.0,0.0
0,0,0,0,0,0,0,0,479.728369,0.0,0.0
0,0,0,0,0,0,0,0,479.77837,0.0,0.0
0,0,0,0,0,0,0,0,479.828372,0.0,0.0
0,0,0,0,0,0,0,0,479.878372,0.0,0.0
0,0,0,0,0,0,0,0,479.928371,0.0,0.0
0,0,0,0,0,0,0,0,479.97837,0.0,0.0
0,0,0,0,0,0,0,0,480.028372,0.0,0.0
0,0,0,0,0,0,0,0,480.078369,0.0,0.0
0,0,0,0,0,0,0,0,480.128372,0.0,0.0
0,0,0,0,0,0,0,0,480.17837,0.0,0.0
0,0,0,0,0,0,0,0,480.228374,0.0,0.0
0,0,0,0,0,0,0,0,480.278373,0.0,0.0
52,d2,e4,3f,0,0,0,0,480.328482,107.1960658,0.0
0,0,0,0,0,0,0,0,480.378493,0.0,0.0
0,0,0,0,0,0,0,0,480.428491,0.0,0.0
0,0,0,0,0,0,0,0,480.478494,0.0,0.0
0,0,0,0,0,0,0,0,480.528493,0.0,0.0
0,0,0,0,0,0,0,0,480.578492,0.0,0.0
0,0,0,0,0,0,0,0,480.628493,0.0,0.0
0,0,0,0,0,0,0,0,480.678493,0.0,0.0
0,0,0,0,0,0,0,0,480.728497,0.0,0.0
0,0,0,0,0,0,0,0,480.778495,0.0,0.0
0,0,0,0,0,0,0,0,480.828494,0.0,0.0
0,0,0,0,0,0,0,0,480.878496,0.0,0.0
0,0,0,0,0,0,0,0,480.928497,0.0,0.0
0,0,0,0,0,0,0,0,480.978499,0.0,0.0
0,0,0,0,0,0,0,0,481.028499,0.0,0.0
0,0,0,0,0,0,0,0,481.078497,0.0,0.0
0,0,0,0,0,0,0,0,481.128497,0.0,0.0
0,0,0,0,0,0,0,0,481.178497,0.0,0.0
0,0,0,0,0,0,0,0,481.2285,0.0,0.0
0,0,0,0,0,0,0,0,481.278498,0.0,0.0
0,0,0,0,0,0,0,0,481.328501,0.0,0.0
0,0,0,0,0,0,0,0,481.378499,0.0,0.0
0,0,0,0,0,0,0,0,481.428501,0.0,0.0
0,0,0,0,0,0,0,0,481.4785,0.0,0.0
0,0,0,0,0,0,0,0,481.528502,0.0,0.0
0,0,0,0,0,0,0,0,481.578503,0.0,0.0
0,0,0,0,0,0,0,0,481.628502,0.0,0.0
0,0,0,0,0,0,0,0,481.678501,0.0,0.0
0,0,0,0,0,0,0,0,481.728504,0.0,0.0
0,0,0,0,0,0,0,0,481.778502,0.0,0.0
0,0,0,0,0,0,0,0,481.828505,0.0,0.0
0,0,0,0,0,0,0,0,481.878503,0.0,0.0
0,0,0,0,0,0,0,0,484.278646,0.0,0.0
0,0,0,0,0,0,0,0,484.32865,0.0,0.0
0,0,0,0,0,0,0,0,484.378653,0.0,0.0
0,0,0,0,0,0,0,0,484.428656,0.0,0.0
0,0,0,0,0,0,0,0,484.47866,0.0,0.0
0,0,0,0,0,0,0,0,484.528664,0.0,0.0
0,0,0,0,0,0,0,0,484.578667,0.0,0.0
0,0,0,0,0,0,0,0,484.628671,0.0,0.0
0,0,0,0,0,0,0,0,484.678674,0.0,0.0
0,0,0,0,0,0,0,0,484.728678,0.0,0.0
0,0,0,0,0,0,0,0,484.778681,0.0,0.0
0,0,0,0,0,0,0,0,484.828684,0.0,0.0
0,0,0,0,0,0,0,0,484.878688,0.0,0.0
0,0,0,0,0,0,0,0,484.928691,0.0,0.0
0,0,0,0,0,0,0,0,484.978695,0.0,0.0
0,0,0,0,0,0,0,0,485.028699,0.0,0.0
0,0,0,0,0,0,0,0,485.078702,0.0,0.0
0,0,0,0,0,0,0,0,485.428726,0.0,0.0
0,0,0,0,0,0,0,0,485.478729,0.0,0.0
0,0,0,0,0,0,0,0,486.128775,0.0,0.0
0,0,0,0,0,0,0,0,486.178778,0.0,0.0
0,0,0,0,0,0,0,0,486.228781,0.0,0.0
0,0,0,0,0,0,0,0,486.278784,0.0,0.0
0,0,0,0,0,0,0,0,486.328788,0.0,0.0
0,0,0,0,0,0,0,0,486.378791,0.0,0.0
0,0,0,0,0,0,0,0,486.428795,0.0,0.0
0,0,0,0,0,0,0,0,486.478799,0.0,0.0
0,0,0,0,0,0,0,0,486.528801,0.0,0.0
0,0,0,0,0,0,0,0,486.578805,0.0,0.0
0,0,0,0,0,0,0,0,486.628808,0.0,0.0
0,0,0,0,0,0,0,0,486.678812,0.0,0.0
0,0,0,0,0,0,0,0,486.728816,0.0,0.0
0,0,0,0,0,0,0,0,486.778819,0.0,0.0
0,0,0,0,0,0,0,0,486.828823,0.0,0.0
0,0,0,0,0,0,0,0,486.878827,0.0,0.0
0,0,0,0,0,0,0,0,486.928829,0.0,0.0
0,0,0,0,0,0,0,0,486.978833,0.0,0.0
0,0,0,0,0,0,0,0,487.028836,0.0,0.0
0,0,0,0,0,0,0,0,487.07884,0.0,0.0
0,0,0,0,0,0,0,0,487.128843,0.0,0.0
0,0,0,0,0,0,0,0,487.178848,0.0,0.0
0,0,0,0,0,0,0,0,487.22885,0.0,0.0
0,0,0,0,0,0,0,0,487.278854,0.0,0.0
0,0,0,0,0,0,0,0,487.328858,0.0,0.0
0,0,0,0,0,0,0,0,487.378861,0.0,0.0
0,0,0,0,0,0,0,0,487.428864,0.0,0.0
0,0,0,0,0,0,0,0,487.478868,0.0,0.0
8,69,45,3f,0,0,0,0,487.528864,106.151348,0.0
0,0,0,0,0,0,0,0,487.578874,0.0,0.0
0,0,0,0,0,0,0,0,487.628878,0.0,0.0
0,0,0,0,0,0,0,0,487.678881,0.0,0.0
0,0,0,0,0,0,0,0,487.728885,0.0,0.0
0,0,0,0,0,0,0,0,487.778889,0.0,0.0
0,0,0,0,0,0,0,0,487.828892,0.0,0.0
0,0,0,0,0,0,0,0,487.878896,0.0,0.0
0,0,0,0,0,0,0,0,487.928899,0.0,0.0
0,0,0,0,0,0,0,0,487.978903,0.0,0.0
0,0,0,0,0,0,0,0,488.028907,0.0,0.0
0,0,0,0,0,0,0,0,488.078911,0.0,0.0
0,0,0,0,0,0,0,0,488.128912,0.0,0.0
0,0,0,0,0,0,0,0,488.178916,0.0,0.0
0,0,0,0,0,0,0,0,488.22892,0.0,0.0
0,0,0,0,0,0,0,0,488.278924,0.0,0.0
0,0,0,0,0,0,0,0,488.328927,0.0,0.0
0,0,0,0,0,0,0,0,488.37893,0.0,0.0
0,0,0,0,0,0,0,0,488.428933,0.0,0.0
0,0,0,0,0,0,0,0,488.478937,0.0,0.0
0,0,0,0,0,0,0,0,488.52894,0.0,0.0
0,0,0,0,0,0,0,0,488.578944,0.0,0.0
0,0,0,0,0,0,0,0,488.628948,0.0,0.0
0,0,0,0,0,0,0,0,488.678951,0.0,0.0
0,0,0,0,0,0,0,0,488.728954,0.0,0.0
0,0,0,0,0,0,0,0,488.778958,0.0,0.0
0,0,0,0,0,0,0,0,488.828961,0.0,0.0
0,0,0,0,0,0,0,0,488.878965,0.0,0.0
0,0,0,0,0,0,0,0,488.928969,0.0,0.0
0,0,0,0,0,0,0,0,488.978972,0.0,0.0
0,0,0,0,0,0,0,0,489.028975,0.0,0.0
0,0,0,0,0,0,0,0,489.078979,0.0,0.0
0,0,0,0,0,0,0,0,489.128982,0.0,0.0
0,0,0,0,0,0,0,0,489.178985,0.0,0.0
0,0,0,0,0,0,0,0,489.228989,0.0,0.0
0,0,0,0,0,0,0,0,489.278993,0.0,0.0
0,0,0,0,0,0,0,0,489.328996,0.0,0.0
0,0,0,0,0,0,0,0,489.378999,0.0,0.0
0,0,0,0,0,0,0,0,489.429002,0.0,0.0
0,0,0,0,0,0,0,0,489.479006,0.0,0.0
0,0,0,0,0,0,0,0,489.779027,0.0,0.0
0,0,0,0,0,0,0,0,489.82903,0.0,0.0
0,0,0,0,0,0,0,0,489.879034,0.0,0.0
0,0,0,0,0,0,0,0,489.929037,0.0,0.0
0,0,0,0,0,0,0,0,489.979041,0.0,0.0
0,0,0,0,0,0,0,0,490.029044,0.0,0.0
0,0,0,0,0,0,0,0,490.079047,0.0,0.0
0,0,0,0,0,0,0,0,490.129051,0.0,0.0
0,0,0,0,0,0,0,0,490.179054,0.0,0.0
0,0,0,0,0,0,0,0,490.229058,0.0,0.0
0,0,0,0,0,0,0,0,490.279062,0.0,0.0
0,0,0,0,0,0,0,0,490.329065,0.0,0.0
0,0,0,0,0,0,0,0,490.379068,0.0,0.0
0,0,0,0,0,0,0,0,490.429072,0.0,0.0
0,0,0,0,0,0,0,0,490.479076,0.0,0.0
0,0,0,0,0,0,0,0,490.529079,0.0,0.0
0,0,0,0,0,0,0,0,490.579082,0.0,0.0
0,0,0,0,0,0,0,0,490.629086,0.0,0.0
0,0,0,0,0,0,0,0,490.679089,0.0,0.0
0,0,0,0,0,0,0,0,490.729093,0.0,0.0
0,0,0,0,0,0,0,0,490.779095,0.0,0.0
0,0,0,0,0,0,0,0,490.8291,0.0,0.0
0,0,0,0,0,0,0,0,490.879103,0.0,0.0
0,0,0,0,0,0,0,0,490.929106,0.0,0.0
0,0,0,0,0,0,0,0,490.97911,0.0,0.0
0,0,0,0,0,0,0,0,491.029113,0.0,0.0
0,0,0,0,0,0,0,0,491.079117,0.0,0.0
0,0,0,0,0,0,0,0,491.12912,0.0,0.0
0,0,0,0,0,0,0,0,491.179124,0.0,0.0
0,0,0,0,0,0,0,0,491.229127,0.0,0.0
0,0,0,0,0,0,0,0,491.27913,0.0,0.0
0,0,0,0,0,0,0,0,491.329134,0.0,0.0
0,0,0,0,0,0,0,0,491.379138,0.0,0.0
0,0,0,0,0,0,0,0,491.429141,0.0,0.0
0,0,0,0,0,0,0,0,491.479144,0.0,0.0
85,d3,46,3f,0,0,0,0,491.529139,106.16062769999999,0.0
7,aa,ef,3d,0,0,0,0,491.579144,103.91168069999999,0.0
54,60,88,3f,0,0,0,0,491.62915,106.59021639999999,0.0
0,0,0,0,0,0,0,0,491.679158,0.0,0.0
0,0,0,0,0,0,0,0,491.729162,0.0,0.0
0,0,0,0,0,0,0,0,491.779168,0.0,0.0
0,0,0,0,0,0,0,0,491.829169,0.0,0.0
0,0,0,0,0,0,0,0,491.879171,0.0,0.0
0,0,0,0,0,0,0,0,491.929175,0.0,0.0
0,0,0,0,0,0,0,0,491.979178,0.0,0.0
0,0,0,0,0,0,0,0,492.029182,0.0,0.0
0,0,0,0,0,0,0,0,492.079186,0.0,0.0
0,0,0,0,0,0,0,0,492.129189,0.0,0.0
0,0,0,0,0,0,0,0,492.179193,0.0,0.0
0,0,0,0,0,0,0,0,492.229196,0.0,0.0
0,0,0,0,0,0,0,0,492.279199,0.0,0.0
0,0,0,0,0,0,0,0,492.329203,0.0,0.0
0,0,0,0,0,0,0,0,492.379207,0.0,0.0
0,0,0,0,0,0,0,0,492.42921,0.0,0.0
0,0,0,0,0,0,0,0,492.479213,0.0,0.0
0,0,0,0,0,0,0,0,492.529217,0.0,0.0
0,0,0,0,0,0,0,0,492.579221,0.0,0.0
0,0,0,0,0,0,0,0,492.629224,0.0,0.0
0,0,0,0,0,0,0,0,492.679227,0.0,0.0
0,0,0,0,0,0,0,0,492.729231,0.0,0.0
0,0,0,0,0,0,0,0,492.779234,0.0,0.0
0,0,0,0,0,0,0,0,492.829237,0.0,0.0
0,0,0,0,0,0,0,0,492.879241,0.0,0.0
0,0,0,0,0,0,0,0,492.929245,0.0,0.0
0,0,0,0,0,0,0,0,492.979248,0.0,0.0
0,0,0,0,0,0,0,0,493.029251,0.0,0.0
0,0,0,0,0,0,0,0,493.079255,0.0,0.0
0,0,0,0,0,0,0,0,493.129258,0.0,0.0
0,0,0,0,0,0,0,0,493.179261,0.0,0.0
0,0,0,0,0,0,0,0,493.229265,0.0,0.0
0,0,0,0,0,0,0,0,493.279268,0.0,0.0
0,0,0,0,0,0,0,0,493.329272,0.0,0.0
0,0,0,0,0,0,0,0,493.379275,0.0,0.0
0,0,0,0,0,0,0,0,493.429279,0.0,0.0
0,0,0,0,0,0,0,0,493.479283,0.0,0.0
0,0,0,0,0,0,0,0,493.529285,0.0,0.0
0,0,0,0,0,0,0,0,493.579289,0.0,0.0
0,0,0,0,0,0,0,0,493.779303,0.0,0.0
0,0,0,0,0,0,0,0,493.829307,0.0,0.0
0,0,0,0,0,0,0,0,493.929313,0.0,0.0
0,0,0,0,0,0,0,0,493.979317,0.0,0.0
0,0,0,0,0,0,0,0,494.029321,0.0,0.0
0,0,0,0,0,0,0,0,494.079323,0.0,0.0
0,0,0,0,0,0,0,0,494.129327,0.0,0.0
0,0,0,0,0,0,0,0,494.179331,0.0,0.0
0,0,0,0,0,0,0,0,494.229334,0.0,0.0
0,0,0,0,0,0,0,0,494.279337,0.0,0.0
0,0,0,0,0,0,0,0,494.329341,0.0,0.0
0,0,0,0,0,0,0,0,494.379344,0.0,0.0
0,0,0,0,0,0,0,0,494.429348,0.0,0.0
0,0,0,0,0,0,0,0,494.479352,0.0,0.0
0,0,0,0,0,0,0,0,494.529355,0.0,0.0
0,0,0,0,0,0,0,0,494.579359,0.0,0.0
0,0,0,0,0,0,0,0,494.629362,0.0,0.0
0,0,0,0,0,0,0,0,494.679366,0.0,0.0
0,0,0,0,0,0,0,0,494.729368,0.0,0.0
0,0,0,0,0,0,0,0,494.779372,0.0,0.0
0,0,0,0,0,0,0,0,494.829376,0.0,0.0
24,14,fd,3e,0,0,0,0,494.879375,105.6773156,0.0
0,0,0,0,0,0,0,0,494.929384,0.0,0.0
0,0,0,0,0,0,0,0,494.979386,0.0,0.0
0,0,0,0,0,0,0,0,495.029389,0.0,0.0
0,0,0,0,0,0,0,0,495.079393,0.0,0.0
0,0,0,0,0,0,0,0,495.129397,0.0,0.0
0,0,0,0,0,0,0,0,495.1794,0.0,0.0
0,0,0,0,0,0,0,0,495.229404,0.0,0.0
0,0,0,0,0,0,0,0,495.279407,0.0,0.0
0,0,0,0,0,0,0,0,495.32941,0.0,0.0
0,0,0,0,0,0,0,0,495.379414,0.0,0.0
0,0,0,0,0,0,0,0,495.429417,0.0,0.0
0,0,0,0,0,0,0,0,495.479421,0.0,0.0
0,0,0,0,0,0,0,0,495.529424,0.0,0.0
0,0,0,0,0,0,0,0,495.579427,0.0,0.0
0,0,0,0,0,0,0,0,495.629431,0.0,0.0
0,0,0,0,0,0,0,0,495.679434,0.0,0.0
0,0,0,0,0,0,0,0,495.729438,0.0,0.0
0,0,0,0,0,0,0,0,495.779442,0.0,0.0
0,0,0,0,0,0,0,0,495.829444,0.0,0.0
0,0,0,0,0,0,0,0,495.879448,0.0,0.0
0,0,0,0,0,0,0,0,495.929452,0.0,0.0
0,0,0,0,0,0,0,0,495.979455,0.0,0.0
0,0,0,0,0,0,0,0,496.029459,0.0,0.0
0,0,0,0,0,0,0,0,496.079463,0.0,0.0
0,0,0,0,0,0,0,0,496.129465,0.0,0.0
0,0,0,0,0,0,0,0,496.179469,0.0,0.0
0,0,0,0,0,0,0,0,496.229473,0.0,0.0
0,0,0,0,0,0,0,0,496.279476,0.0,0.0
0,0,0,0,0,0,0,0,496.329479,0.0,0.0
0,0,0,0,0,0,0,0,496.379483,0.0,0.0
0,0,0,0,0,0,0,0,496.429486,0.0,0.0
0,0,0,0,0,0,0,0,496.47949,0.0,0.0
0,0,0,0,0,0,0,0,496.529493,0.0,0.0
0,0,0,0,0,0,0,0,496.579498,0.0,0.0
0,0,0,0,0,0,0,0,496.6295,0.0,0.0
0,0,0,0,0,0,0,0,496.679503,0.0,0.0
0,0,0,0,0,0,0,0,496.729507,0.0,0.0
0,0,0,0,0,0,0,0,496.779511,0.0,0.0
0,0,0,0,0,0,0,0,496.829514,0.0,0.0
0,0,0,0,0,0,0,0,496.879517,0.0,0.0
0,0,0,0,0,0,0,0,496.929521,0.0,0.0
0,0,0,0,0,0,0,0,496.979524,0.0,0.0
0,0,0,0,0,0,0,0,497.029528,0.0,0.0
0,0,0,0,0,0,0,0,497.079531,0.0,0.0
0,0,0,0,0,0,0,0,497.129535,0.0,0.0
0,0,0,0,0,0,0,0,497.179538,0.0,0.0
0,0,0,0,0,0,0,0,497.229541,0.0,0.0
0,0,0,0,0,0,0,0,497.279545,0.0,0.0
0,0,0,0,0,0,0,0,497.329549,0.0,0.0
0,0,0,0,0,0,0,0,497.379552,0.0,0.0
0,0,0,0,0,0,0,0,497.429555,0.0,0.0
0,0,0,0,0,0,0,0,497.479559,0.0,0.0
0,0,0,0,0,0,0,0,497.529562,0.0,0.0
0,0,0,0,0,0,0,0,499.829722,0.0,0.0
0,0,0,0,0,0,0,0,499.879725,0.0,0.0
0,0,0,0,0,0,0,0,499.929729,0.0,0.0
0,0,0,0,0,0,0,0,499.979731,0.0,0.0
0,0,0,0,0,0,0,0,500.029735,0.0,0.0
0,0,0,0,0,0,0,0,500.079739,0.0,0.0
0,0,0,0,0,0,0,0,500.129742,0.0,0.0
0,0,0,0,0,0,0,0,500.179745,0.0,0.0
0,0,0,0,0,0,0,0,500.22975,0.0,0.0
0,0,0,0,0,0,0,0,500.279752,0.0,0.0
0,0,0,0,0,0,0,0,500.329756,0.0,0.0
0,0,0,0,0,0,0,0,500.379759,0.0,0.0
0,0,0,0,0,0,0,0,500.429763,0.0,0.0
0,0,0,0,0,0,0,0,500.479766,0.0,0.0
0,0,0,0,0,0,0,0,500.52977,0.0,0.0
0,0,0,0,0,0,0,0,501.029804,0.0,0.0
0,0,0,0,0,0,0,0,501.079808,0.0,0.0
0,0,0,0,0,0,0,0,501.429833,0.0,0.0
0,0,0,0,0,0,0,0,501.479835,0.0,0.0
0,0,0,0,0,0,0,0,501.529839,0.0,0.0
0,0,0,0,0,0,0,0,501.579842,0.0,0.0
0,0,0,0,0,0,0,0,501.629846,0.0,0.0
0,0,0,0,0,0,0,0,501.679849,0.0,0.0
0,0,0,0,0,0,0,0,501.729853,0.0,0.0
0,0,0,0,0,0,0,0,501.779856,0.0,0.0
0,0,0,0,0,0,0,0,501.82986,0.0,0.0
0,0,0,0,0,0,0,0,501.879863,0.0,0.0
0,0,0,0,0,0,0,0,501.929867,0.0,0.0
0,0,0,0,0,0,0,0,501.97987,0.0,0.0
0,0,0,0,0,0,0,0,502.029874,0.0,0.0
0,0,0,0,0,0,0,0,502.079876,0.0,0.0
0,0,0,0,0,0,0,0,502.12988,0.0,0.0
0,0,0,0,0,0,0,0,502.179884,0.0,0.0
0,0,0,0,0,0,0,0,502.229887,0.0,0.0
0,0,0,0,0,0,0,0,502.279892,0.0,0.0
0,0,0,0,0,0,0,0,502.329894,0.0,0.0
0,0,0,0,0,0,0,0,502.379899,0.0,0.0
0,0,0,0,0,0,0,0,502.4299,0.0,0.0
0,0,0,0,0,0,0,0,502.479904,0.0,0.0
0,0,0,0,0,0,0,0,502.529908,0.0,0.0
0,0,0,0,0,0,0,0,502.579911,0.0,0.0
0,0,0,0,0,0,0,0,502.629915,0.0,0.0
0,0,0,0,0,0,0,0,502.679919,0.0,0.0
0,0,0,0,0,0,0,0,502.729921,0.0,0.0
0,0,0,0,0,0,0,0,502.779925,0.0,0.0
0,0,0,0,0,0,0,0,502.82993,0.0,0.0
0,0,0,0,0,0,0,0,502.879932,0.0,0.0
0,0,0,0,0,0,0,0,502.929935,0.0,0.0
0,0,0,0,0,0,0,0,502.979939,0.0,0.0
0,0,0,0,0,0,0,0,503.029942,0.0,0.0
0,0,0,0,0,0,0,0,503.079946,0.0,0.0
0,0,0,0,0,0,0,0,503.12995,0.0,0.0
0,0,0,0,0,0,0,0,503.179953,0.0,0.0
0,0,0,0,0,0,0,0,503.229956,0.0,0.0
0,0,0,0,0,0,0,0,503.27996,0.0,0.0
d6,24,99,3f,0,0,0,0,503.329957,106.70010459999999,0.0
26,c1,34,40,0,0,0,0,503.379962,107.71991419999999,0.0
6,2e,f2,40,0,0,0,0,503.429965,108.9613318,0.0
5b,58,31,41,0,0,0,0,503.479967,109.3752923,0.0
4b,4,84,41,0,0,0,0,503.52997,109.9170891,0.0
fc,c9,94,41,0,0,0,0,503.579974,110.02700759999999,0.0
64,fa,a5,41,0,0,0,0,503.629979,110.139658,0.0
52,c0,e2,41,0,0,0,0,503.679981,110.53794099999999,0.0
4c,28,ec,41,0,0,0,0,503.729984,110.59958519999999,0.0
15,51,c3,41,0,0,0,0,503.779989,110.3319317,0.0
ac,13,cd,41,0,0,0,0,503.829991,110.39589559999999,0.0
b9,81,e2,41,0,0,0,0,503.879994,110.5363385,0.0
5,c4,f8,41,0,0,0,0,503.930001,110.68221489999999,0.0
83,2b,f5,41,0,0,0,0,503.980002,110.6586499,0.0
3,55,f6,41,0,0,0,0,504.030006,110.6662659,0.0
dd,52,f5,41,0,0,0,0,504.080007,110.65965729999999,0.0
f5,31,f8,41,0,0,0,0,504.130012,110.67847569999999,0.0
3e,c3,2,42,0,0,0,0,504.180017,110.747731,0.0
f4,3e,3,42,0,0,0,0,504.230019,110.75089799999999,0.0
d3,dc,6,42,0,0,0,0,504.280021,110.77460029999999,0.0
e8,6b,7,42,0,0,0,0,504.330025,110.7782632,0.0
9c,a9,7,42,0,0,0,0,504.380028,110.7798428,0.0
a6,0,8,42,0,0,0,0,504.430033,110.782071,0.0
23,7d,b,42,0,0,0,0,504.580043,110.8049187,0.0
81,b3,12,42,0,0,0,0,504.630046,110.85218569999999,0.0
a5,a7,13,42,0,0,0,0,504.680048,110.8584357,0.0
c2,7f,14,42,0,0,0,0,504.730054,110.86396819999999,0.0
f4,89,15,42,0,0,0,0,504.830058,110.8707828,0.0
b5,cf,1f,42,0,0,0,0,504.880062,110.9381045,0.0
3,62,24,42,0,0,0,0,504.930067,110.9680643,0.0
2d,1f,23,42,0,0,0,0,504.980071,110.95979969999999,0.0
48,69,26,42,0,0,0,0,505.280089,110.9813576,0.0
a,c,27,42,0,0,0,0,505.330095,110.9855242,0.0
