Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Timestamp (s),FR susp (mm),FL susp (mm)
0,e0,c7,44,0,80,9,44,358.970446,-125.63571428571429,67.22222222222223
0,40,c6,44,0,c0,22,44,359.02045,-124.6142857142857,79.56666666666668
0,e0,c8,44,0,80,f0,43,359.070453,-126.26428571428572,58.788888888888884
0,80,d1,44,0,80,c3,43,359.120456,-131.68571428571428,47.78888888888889
0,c0,e4,44,0,80,e6,43,359.170459,-143.78571428571428,56.34444444444445
0,e0,fa,44,0,0,4,44,359.220466,-157.69285714285712,64.53333333333333
0,e0,d5,44,0,0,f4,43,359.270468,-134.43571428571428,59.64444444444445
0,60,ba,44,0,40,a,44,359.320474,-117.14999999999999,67.58888888888889
0,40,b5,44,0,80,ec,43,359.370473,-113.92857142857144,57.81111111111111
0,40,d0,44,0,0,1c,44,362.170667,-130.9,76.26666666666667
0,60,d5,44,0,c0,16,44,362.220673,-134.12142857142857,73.7
0,80,ec,44,0,80,f5,43,362.270674,-148.65714285714284,60.01111111111111
0,40,ee,44,0,80,d0,43,362.32068,-149.75714285714287,50.96666666666667
0,40,f0,44,0,0,f1,43,362.370681,-151.0142857142857,58.91111111111111
0,0,f5,44,0,80,e3,43,362.420683,-154.0,55.61111111111111
0,e0,f6,44,0,40,1a,44,362.470691,-155.17857142857144,75.41111111111111
0,a0,f3,44,0,80,20,44,362.520697,-153.13571428571427,78.46666666666667
0,40,3b,44,0,80,5e,44,365.470999,-58.85,108.77777777777779
0,80,32,44,0,80,61,44,365.521003,-56.1,110.24444444444444
0,c0,42,44,0,c0,8a,44,365.570998,-61.207142857142856,135.66666666666669
0,40,96,44,0,c0,71,44,365.620997,-94.44285714285714,118.1888888888889
0,80,5c,44,0,0,62,44,365.671004,-69.3,110.4888888888889
0,a0,8f,44,0,80,65,44,365.721005,-90.27857142857142,112.2
0,e0,80,44,0,0,7e,44,365.771008,-81.00714285714285,124.17777777777778
0,40,80,44,0,c0,69,44,365.821007,-80.61428571428571,114.27777777777779
0,40,40,44,0,0,6e,44,365.871011,-60.42142857142857,116.35555555555555
0,e0,88,44,0,c0,61,44,365.921008,-86.03571428571429,110.36666666666667
0,40,7d,44,0,c0,69,44,365.97101,-79.59285714285714,114.27777777777779
0,e0,96,44,0,80,6a,44,366.02101,-94.83571428571427,114.64444444444443
0,40,7c,44,0,0,62,44,366.071011,-79.27857142857144,110.4888888888889
0,80,61,44,0,80,9f,44,366.221012,-70.87142857142857,155.95555555555555
0,60,8f,44,0,60,a1,44,366.271014,-90.12142857142857,157.7888888888889
0,40,97,44,0,c0,90,44,366.321012,-95.07142857142857,141.53333333333333
0,40,c8,44,0,40,61,44,366.371012,-125.87142857142858,110.12222222222222
0,0,bf,44,0,0,71,44,366.421015,-120.05714285714285,117.82222222222222
0,20,a4,44,0,0,5e,44,366.471014,-103.16428571428571,108.53333333333333
0,0,9f,44,0,c0,86,44,366.621018,-99.94285714285715,131.75555555555556
0,40,a3,44,0,c0,95,44,366.671016,-102.61428571428571,146.42222222222222
0,0,a3,44,0,80,80,44,366.971023,-102.45714285714286,125.64444444444445
0,a0,aa,44,0,60,90,44,367.021019,-107.25,141.16666666666669
0,20,9a,44,0,a0,8e,44,367.071021,-96.87857142857142,139.45555555555555
0,c0,94,44,0,e0,93,44,367.121023,-93.5,144.5888888888889
0,c0,a0,44,0,80,aa,44,367.17102,-101.04285714285714,166.7111111111111
0,20,98,44,0,60,b0,44,367.221026,-95.62142857142858,172.45555555555555
0,40,b5,44,0,60,90,44,367.271027,-113.92857142857144,141.16666666666669
0,40,cd,44,0,e0,8d,44,367.321026,-129.0142857142857,138.72222222222223
0,80,8f,44,0,c0,7c,44,367.371029,-90.19999999999999,123.56666666666666
0,0,a2,44,0,c0,4c,44,367.421029,-101.82857142857142,100.10000000000001
0,60,af,44,0,80,48,44,367.471144,-110.2357142857143,98.02222222222221
0,e0,ae,44,0,40,46,44,367.521146,-109.92142857142858,96.92222222222222
0,60,ad,44,0,c0,3e,44,367.57115,-108.97857142857143,93.25555555555555
0,c0,b3,44,0,40,42,44,367.62115,-112.98571428571428,94.96666666666667
0,a0,c9,44,0,c0,39,44,367.671147,-126.73571428571428,90.81111111111112
0,e0,c9,44,0,a0,a6,44,367.721152,-126.89285714285714,162.92222222222222
0,40,ee,44,0,80,43,44,367.771152,-149.75714285714287,95.57777777777778
0,0,e8,44,0,80,26,44,367.82115,-145.82857142857142,81.4
0,c0,d7,44,0,0,1e,44,367.871151,-135.61428571428573,77.24444444444444
0,40,ce,44,0,0,2f,44,367.921153,-129.64285714285714,85.55555555555556
0,e0,c3,44,0,40,3a,44,367.971154,-123.12142857142857,91.05555555555554
0,0,cc,44,0,c0,1b,44,368.021155,-128.22857142857143,76.14444444444445
0,60,ce,44,0,80,31,44,368.071154,-129.72142857142856,86.77777777777777
0,c0,d3,44,0,0,4a,44,368.121156,-133.1,98.75555555555556
0,a0,cf,44,0,40,15,44,368.171154,-130.50714285714287,72.96666666666667
0,60,df,44,0,0,f2,43,368.221159,-140.40714285714287,59.15555555555556
0,0,e0,44,0,80,ee,43,368.271159,-140.8,58.300000000000004
0,e0,de,44,0,80,ad,43,368.32116,-140.09285714285716,42.41111111111111
0,e0,da,44,0,80,80,43,368.371162,-137.57857142857142,31.41111111111111
0,a0,d9,44,0,0,df,43,368.421161,-136.79285714285714,54.51111111111111
0,c0,e4,44,0,0,c0,43,368.471162,-143.78571428571428,46.93333333333333
0,80,d7,44,0,0,d4,43,368.521163,-135.45714285714286,51.82222222222222
0,60,da,44,0,0,cf,43,368.571163,-137.2642857142857,50.6
0,20,d4,44,0,80,c8,43,368.621163,-133.3357142857143,49.011111111111106
0,a0,e1,44,0,0,b5,43,368.671164,-141.82142857142858,44.24444444444444
0,0,e6,44,0,80,cf,43,368.721166,-144.57142857142858,50.72222222222223
0,0,dd,44,0,80,f8,43,368.771168,-138.9142857142857,60.74444444444444
0,e0,e6,44,0,0,21,44,368.821172,-145.1214285714286,78.71111111111111
0,e0,e1,44,0,80,f4,43,368.871164,-141.97857142857143,59.766666666666666
0,40,eb,44,0,0,74,44,368.921169,-147.87142857142857,119.2888888888889
0,0,ea,44,0,40,c,44,368.971167,-147.0857142857143,68.56666666666666
0,40,e1,44,0,80,d6,43,369.021167,-141.5857142857143,52.43333333333334
0,60,df,44,0,0,d4,43,369.071171,-140.40714285714287,51.82222222222222
0,c0,e3,44,0,80,a9,43,369.12116,-143.15714285714284,41.43333333333333
0,40,b7,44,0,0,61,43,369.171158,-115.18571428571428,27.5
0,a0,b8,44,0,0,5a,43,369.221164,-116.05,26.644444444444446
0,60,b9,44,0,0,57,43,369.271176,-116.52142857142859,26.27777777777778
0,40,91,44,0,0,31,43,369.321167,-91.3,21.633333333333333
0,c0,76,44,0,0,dc,42,369.371168,-77.55,13.444444444444445
0,80,85,44,0,0,e2,42,369.421173,-83.91428571428573,13.811111111111112
0,20,8f,44,0,0,f6,42,369.471171,-89.96428571428571,15.033333333333333
0,20,8b,44,0,0,10,43,369.521178,-87.45,17.6
0,60,98,44,0,0,8,43,369.571176,-95.77857142857142,16.622222222222224
0,80,45,44,0,0,e2,42,369.621179,-62.07142857142857,13.811111111111112
0,80,2c,44,0,0,d4,42,369.671179,-54.214285714285715,12.955555555555556
0,40,1b,44,0,0,c0,42,369.721189,-48.792857142857144,11.733333333333333
0,60,92,44,0,0,10,43,369.771188,-92.00714285714285,17.6
0,80,7d,44,0,0,c,43,369.821193,-79.67142857142858,17.11111111111111
0,20,90,44,0,0,9,43,369.871195,-90.59285714285714,16.744444444444447
0,c0,74,44,0,0,c8,42,369.921194,-76.92142857142858,12.222222222222221
0,40,30,44,0,0,de,42,369.971198,-55.39285714285714,13.566666666666666
0,0,3c,44,0,0,4a,43,370.021204,-59.08571428571429,24.68888888888889
0,0,82,44,0,0,9e,43,370.071209,-81.71428571428572,38.62222222222222
0,c0,83,44,0,0,ad,43,370.121214,-82.81428571428572,42.288888888888884
0,c0,4d,44,0,0,f8,43,370.171217,-64.66428571428571,60.62222222222222
0,80,1b,44,0,80,4c,44,370.221217,-48.871428571428574,99.97777777777777
0,0,17,44,0,0,df,43,370.271219,-47.457142857142856,54.51111111111111
0,40,17,44,0,40,3a,44,370.321225,-47.535714285714285,91.05555555555554
0,e0,a1,44,0,40,2d,44,370.371228,-101.75,84.7
0,80,43,44,0,0,55,44,370.421231,-61.44285714285715,104.13333333333333
0,80,54,44,0,40,52,44,370.471238,-66.78571428571428,102.78888888888889
0,80,49,44,0,40,5a,44,370.521241,-63.32857142857143,106.7
0,40,27,44,0,c0,6c,44,370.571243,-52.56428571428572,115.74444444444444
0,40,37,44,0,0,72,44,370.621245,-57.59285714285714,118.31111111111112
0,0,4b,44,0,c0,69,44,370.671251,-63.8,114.27777777777779
0,40,73,44,0,40,5c,44,370.721257,-76.44999999999999,107.67777777777778
0,20,85,44,0,0,5c,44,370.771259,-83.67857142857143,107.55555555555556
0,0,54,44,0,40,65,44,370.821258,-66.62857142857143,112.07777777777778
0,a0,85,44,0,60,8c,44,370.871265,-83.99285714285715,137.25555555555556
0,40,7c,44,0,0,72,44,370.921272,-79.27857142857144,118.31111111111112
0,80,6b,44,0,0,79,44,370.97128,-74.0142857142857,121.73333333333333
0,0,a4,44,0,40,98,44,371.021287,-103.08571428571429,148.86666666666667
0,c0,8b,44,0,c0,6c,44,371.071284,-87.84285714285714,115.74444444444444
0,80,8f,44,0,80,6f,44,371.121287,-90.19999999999999,117.0888888888889
0,80,84,44,0,60,82,44,371.171286,-83.28571428571428,127.47777777777777
0,0,82,44,0,40,a2,44,371.221291,-81.71428571428572,158.64444444444445
0,60,8e,44,0,0,77,44,371.271294,-89.49285714285715,120.75555555555555
0,60,a6,44,0,40,90,44,371.321298,-104.57857142857144,141.04444444444442
0,80,95,44,0,0,7b,44,371.3713,-93.97142857142858,122.71111111111112
0,a0,a5,44,0,40,7f,44,371.421306,-104.10714285714285,124.78888888888888
0,e0,9f,44,0,80,89,44,371.471308,-100.49285714285715,134.44444444444446
0,40,98,44,0,c0,83,44,371.521309,-95.7,128.82222222222222
0,60,a2,44,0,a0,88,44,371.571315,-102.06428571428572,133.58888888888887
0,e0,9f,44,0,40,95,44,371.621322,-100.49285714285715,145.93333333333334
0,e0,96,44,0,60,9d,44,371.671322,-94.83571428571427,153.87777777777777
0,20,9f,44,0,40,a0,44,371.72133,-100.02142857142857,156.6888888888889
0,c0,99,44,0,e0,a3,44,371.771328,-96.64285714285714,160.23333333333335
0,40,b5,44,0,c0,a3,44,371.821332,-113.92857142857144,160.11111111111111
0,0,a2,44,0,40,a1,44,371.871336,-101.82857142857142,157.66666666666666
0,e0,bd,44,0,a0,9c,44,371.921339,-119.35,153.14444444444445
0,c0,c4,44,0,e0,93,44,371.971341,-123.67142857142858,144.5888888888889
0,80,9c,44,0,a0,89,44,372.02135,-98.37142857142857,134.56666666666666
0,c0,97,44,0,40,89,44,372.07135,-95.38571428571429,134.2
0,40,aa,44,0,40,85,44,372.121354,-107.01428571428572,130.2888888888889
0,e0,ac,44,0,e0,84,44,372.171355,-108.66428571428571,129.92222222222222
0,40,b5,44,0,e0,83,44,372.221364,-113.92857142857144,128.94444444444446
0,20,c9,44,0,80,52,44,372.271363,-126.42142857142856,102.91111111111111
0,20,c4,44,0,c0,2b,44,372.321366,-123.27857142857144,83.96666666666667
0,80,fe,44,0,80,1e,44,372.371375,-159.97142857142856,77.48888888888888
0,e0,c5,44,0,80,ed,43,372.421371,-124.37857142857143,58.05555555555556
0,c0,ce,44,0,0,fd,43,372.471379,-129.95714285714286,61.84444444444444
0,0,d8,44,0,c0,a,44,372.521381,-135.77142857142857,67.83333333333334
0,e0,c8,44,0,0,f5,43,372.571385,-126.26428571428572,59.888888888888886
0,20,c2,44,0,80,f5,43,372.621385,-122.02142857142856,60.01111111111111
0,e0,b7,44,0,c0,2,44,372.671391,-115.57857142857142,63.922222222222224
0,c0,be,44,0,80,2f,44,372.721393,-119.9,85.8
0,60,e3,44,0,40,1e,44,372.7714,-142.92142857142858,77.36666666666667
0,c0,ea,44,0,0,fb,43,372.821403,-147.55714285714285,61.35555555555556
0,60,dc,44,0,80,ba,43,372.871406,-138.52142857142857,45.58888888888889
0,a0,f2,44,0,80,9,44,372.92141,-152.50714285714284,67.22222222222223
0,c0,f4,44,0,0,e3,43,372.97141,-153.84285714285716,55.488888888888894
0,40,e6,44,0,80,fb,43,373.021414,-144.72857142857143,61.477777777777774
0,e0,e9,44,0,80,d1,43,373.071423,-147.00714285714287,51.21111111111111
0,40,e6,44,0,0,c9,43,373.121421,-144.72857142857143,49.13333333333333
0,c0,de,44,0,80,d0,43,373.171428,-140.01428571428573,50.96666666666667
0,80,c3,44,0,0,cc,43,373.221428,-122.8857142857143,49.86666666666667
0,40,d6,44,0,80,fd,43,373.271434,-134.67142857142855,61.96666666666667
0,0,ed,44,0,80,c4,43,373.321436,-148.97142857142856,48.03333333333333
0,0,ce,44,0,0,c0,43,373.37144,-129.48571428571427,46.93333333333333
0,c0,e5,44,0,c0,1,44,373.421439,-144.4142857142857,63.43333333333333
0,c0,db,44,0,80,1,44,373.471449,-138.12857142857143,63.31111111111112
0,c0,d7,44,0,0,e7,43,373.52145,-135.61428571428573,56.46666666666666
0,a0,cc,44,0,80,20,44,373.571451,-128.62142857142857,78.46666666666667
0,80,dc,44,0,0,0,44,373.62146,-138.6,62.577777777777776
0,80,dd,44,0,0,2a,44,373.67146,-139.22857142857143,83.11111111111111
0,40,d7,44,0,80,e1,43,373.721459,-135.3,55.12222222222222
0,80,cc,44,0,0,70,43,373.77146,-128.54285714285714,29.333333333333332
0,a0,b6,44,0,0,55,43,373.821465,-114.79285714285714,26.03333333333333
0,20,c6,44,0,0,1f,43,373.871477,-124.53571428571428,19.433333333333334
0,20,c3,44,0,0,51,43,373.921474,-122.65,25.544444444444444
0,20,b2,44,0,0,f,43,373.97148,-111.96428571428571,17.477777777777778
0,80,b3,44,0,0,57,43,374.021481,-112.82857142857144,26.27777777777778
0,c0,c8,44,0,80,81,43,374.071489,-126.1857142857143,31.65555555555556
0,20,ba,44,0,0,5f,43,374.121489,-116.99285714285715,27.255555555555556
0,a0,b1,44,0,0,46,43,374.171494,-111.64999999999999,24.2
0,0,d7,44,0,0,26,44,382.52216,-135.14285714285714,81.15555555555555
0,0,c8,44,0,0,13,44,382.572159,-125.71428571428571,71.86666666666666
0,20,d2,44,0,c0,19,44,382.622155,-132.07857142857142,75.16666666666667
0,a0,cf,44,0,40,6,44,382.672159,-130.50714285714287,65.63333333333334
0,60,c4,44,0,80,21,44,382.722156,-123.43571428571428,78.95555555555555
0,20,b7,44,0,0,e,44,382.77216,-115.10714285714286,69.42222222222222
0,40,c0,44,0,80,bb,43,382.822161,-120.84285714285714,45.833333333333336
0,40,d7,44,0,80,b9,43,382.87216,-135.3,45.34444444444444
0,0,e7,44,0,0,a6,43,382.922156,-145.20000000000002,40.577777777777776
0,60,f3,44,0,0,b1,43,382.97216,-152.97857142857143,43.266666666666666
0,e0,d4,44,0,0,3b,44,383.022156,-133.80714285714285,91.42222222222223
0,0,d4,44,0,0,e5,43,383.07216,-133.25714285714287,55.977777777777774
0,e0,d8,44,0,40,23,44,383.122159,-136.32142857142858,79.8111111111111
0,c0,db,44,0,0,9e,43,383.172156,-138.12857142857143,38.62222222222222
0,20,d9,44,0,0,b2,43,383.222159,-136.47857142857143,43.51111111111111
0,a0,d0,44,0,80,e5,43,383.272157,-131.1357142857143,56.1
0,e0,bd,44,0,80,6,44,383.322163,-119.35,65.75555555555555
0,e0,ac,44,0,80,f7,43,383.372154,-108.66428571428571,60.50000000000001
0,80,b0,44,0,80,92,43,383.422148,-110.94285714285715,35.81111111111111
0,40,d0,44,0,c0,d,44,386.372346,-130.9,69.3
0,e0,e2,44,0,80,e1,43,386.42234,-142.60714285714286,55.12222222222222
0,60,f0,44,0,80,c2,43,386.472344,-151.09285714285716,47.544444444444444
0,a0,f5,44,0,0,c9,43,386.522346,-154.39285714285714,49.13333333333333
0,60,e9,44,0,0,b0,43,386.572352,-146.69285714285715,43.022222222222226
0,a0,f0,44,0,0,bb,43,386.622357,-151.25,45.711111111111116
0,40,f0,44,0,80,1f,44,386.672361,-151.0142857142857,77.97777777777777
0,40,de,44,0,80,e9,43,386.722363,-139.7,57.077777777777776
0,a0,f1,44,0,40,d,44,386.772366,-151.87857142857143,69.05555555555556
0,60,e7,44,0,0,d5,43,386.822366,-145.43571428571428,52.06666666666666
0,a0,e6,44,0,80,e1,43,386.872371,-144.96428571428572,55.12222222222222
0,60,dc,44,0,80,cf,43,386.922374,-138.52142857142857,50.72222222222223
0,40,f0,44,0,0,ee,43,386.972379,-151.0142857142857,58.17777777777778
0,40,e8,44,0,0,fd,43,387.072387,-145.9857142857143,61.84444444444444
0,40,d6,44,0,80,b3,43,387.122391,-134.67142857142855,43.87777777777778
0,60,d1,44,0,0,1a,44,387.272399,-131.60714285714286,75.28888888888889
0,e0,cc,44,0,0,ff,43,387.372407,-128.77857142857144,62.33333333333333
0,e0,b7,44,0,0,8f,43,387.422408,-115.57857142857142,34.955555555555556
0,0,d9,44,0,80,d5,43,388.02245,-136.4,52.18888888888889
0,0,ce,44,0,40,8,44,388.072455,-129.48571428571427,66.6111111111111
0,60,d4,44,0,0,c3,43,388.122458,-133.49285714285713,47.66666666666667
0,40,e4,44,0,0,ca,43,388.17246,-143.47142857142856,49.37777777777778
0,a0,e9,44,0,80,eb,43,388.222462,-146.85,57.56666666666666
0,20,fc,44,0,0,db,43,388.272463,-158.47857142857143,53.53333333333334
0,a0,cb,44,0,80,a7,43,388.322463,-127.99285714285713,40.94444444444444
0,20,bc,44,0,80,aa,43,388.372475,-118.25,41.67777777777778
0,40,28,44,0,0,ae,42,388.422476,-52.878571428571426,10.633333333333333
0,80,7a,44,0,0,9e,42,388.472476,-78.72857142857143,9.655555555555555
0,c0,22,44,0,0,9c,42,388.52248,-51.150000000000006,9.533333333333333
0,0,8b,44,0,0,5f,43,388.572485,-87.37142857142857,27.255555555555556
0,0,8d,44,0,0,23,43,388.622493,-88.62857142857143,19.92222222222222
0,60,cd,44,0,0,74,43,388.672486,-129.09285714285713,29.822222222222226
0,c0,b3,44,0,0,6e,43,388.722491,-112.98571428571428,29.08888888888889
0,c0,ca,44,0,0,77,43,388.772495,-127.44285714285715,30.188888888888886
0,e0,bd,44,0,0,79,43,388.8225,-119.35,30.433333333333334
0,a0,c3,44,0,0,5d,43,388.872504,-122.96428571428572,27.01111111111111
0,e0,d2,44,0,0,81,43,388.922506,-132.55,31.533333333333335
0,80,f0,44,0,0,a4,43,388.972511,-151.17142857142858,40.08888888888889
0,c0,db,44,0,0,90,43,389.022512,-138.12857142857143,35.2
0,40,e9,44,0,0,67,43,389.072517,-146.61428571428573,28.23333333333333
0,0,e8,44,0,0,5a,43,389.122518,-145.82857142857142,26.644444444444446
0,0,f6,44,0,80,8c,43,389.172523,-154.62857142857143,34.34444444444445
0,60,f7,44,0,0,84,43,389.222527,-155.49285714285713,32.266666666666666
0,c0,f4,44,0,0,91,43,389.272531,-153.84285714285716,35.44444444444445
0,e0,f1,44,0,0,81,43,389.322536,-152.03571428571428,31.533333333333335
0,c0,f0,44,0,80,9c,43,389.372544,-151.32857142857142,38.25555555555556
0,a0,f2,44,0,80,83,43,389.422547,-152.50714285714284,32.144444444444446
0,a0,ef,44,0,0,86,43,389.472549,-150.62142857142857,32.75555555555555
0,c0,f1,44,0,0,be,43,389.522552,-151.95714285714286,46.44444444444444
0,a0,e8,44,0,80,c9,43,389.572554,-146.22142857142856,49.25555555555555
0,c0,f2,44,0,80,df,43,389.622563,-152.5857142857143,54.63333333333333
0,0,f4,44,0,0,c2,43,389.672568,-153.37142857142857,47.422222222222224
0,80,f6,44,0,0,c8,43,389.722564,-154.94285714285715,48.888888888888886
0,a0,f3,44,0,0,b1,43,389.772574,-153.13571428571427,43.266666666666666
0,20,f5,44,0,80,b7,43,389.822572,-154.07857142857145,44.855555555555554
0,a0,f8,44,0,0,b1,43,389.872577,-156.27857142857144,43.266666666666666
0,40,f2,44,0,80,a6,43,389.922582,-152.27142857142857,40.7
0,60,ee,44,0,80,b0,43,389.972586,-149.8357142857143,43.14444444444444
0,20,f5,44,0,80,bb,43,390.02259,-154.07857142857145,45.833333333333336
0,0,f1,44,0,0,b2,43,390.072592,-151.4857142857143,43.51111111111111
0,40,f3,44,0,80,95,43,390.122595,-152.89999999999998,36.544444444444444
0,e0,f1,44,0,0,c8,43,390.172595,-152.03571428571428,48.888888888888886
0,e0,e7,44,0,40,6,44,390.222603,-145.75,65.63333333333334
0,0,e9,44,0,40,2,44,390.272607,-146.45714285714286,63.67777777777778
0,20,ec,44,0,0,c0,43,390.322612,-148.42142857142855,46.93333333333333
0,80,eb,44,0,40,6,44,390.372614,-148.0285714285714,65.63333333333334
0,40,e8,44,0,0,17,44,390.422616,-145.9857142857143,73.82222222222222
0,e0,e0,44,0,c0,2a,44,390.47262,-141.35,83.47777777777777
0,0,ef,44,0,80,5,44,390.522622,-150.22857142857143,65.26666666666667
0,e0,dc,44,0,80,1a,44,390.57263,-138.8357142857143,75.53333333333333
0,c0,d4,44,0,80,9,44,390.622631,-133.72857142857143,67.22222222222223
0,20,c2,44,0,40,24,44,390.672636,-122.02142857142856,80.3
0,0,df,44,0,40,20,44,390.722637,-140.17142857142858,78.34444444444445
0,40,d7,44,0,c0,14,44,390.772638,-135.3,72.72222222222221
0,a0,d0,44,0,40,20,44,390.822645,-131.1357142857143,78.34444444444445
0,a0,ba,44,0,40,14,44,390.872653,-117.30714285714286,72.47777777777777
0,e0,b9,44,0,c0,24,44,390.922652,-116.83571428571427,80.54444444444444
0,a0,d1,44,0,80,22,44,390.972655,-131.76428571428573,79.44444444444444
0,20,bf,44,0,c0,20,44,391.022662,-120.13571428571427,78.58888888888889
0,20,bc,44,0,80,27,44,391.072664,-118.25,81.88888888888889
0,60,c3,44,0,80,21,44,391.122672,-122.80714285714285,78.95555555555555
0,e0,c4,44,0,40,1f,44,391.172673,-123.75,77.85555555555555
0,40,c5,44,0,0,23,44,391.222679,-123.9857142857143,79.68888888888888
0,a0,da,44,0,80,f8,43,391.272678,-137.42142857142858,60.74444444444444
0,e0,e6,44,0,c0,f,44,391.322683,-145.1214285714286,70.27777777777777
0,20,e3,44,0,c0,75,44,391.372683,-142.7642857142857,120.14444444444445
0,c0,ee,44,0,c0,3a,44,391.422687,-150.07142857142858,91.3
0,20,fa,44,0,0,e5,43,391.472689,-157.22142857142856,55.977777777777774
0,e0,ee,44,0,0,c1,43,391.522693,-150.15,47.17777777777778
0,80,f2,44,0,80,ca,43,391.572696,-152.42857142857142,49.5
0,0,f1,44,0,80,bc,43,391.622697,-151.4857142857143,46.077777777777776
0,60,f3,44,0,0,c0,43,391.672706,-152.97857142857143,46.93333333333333
0,80,f5,44,0,80,b1,43,391.722705,-154.31428571428572,43.388888888888886
0,20,f2,44,0,0,ba,43,391.772712,-152.19285714285715,45.46666666666667
0,20,f6,44,0,0,d4,43,391.822716,-154.70714285714286,51.82222222222222
0,40,ec,44,0,80,c4,43,391.872715,-148.5,48.03333333333333
0,e0,d2,44,0,80,9c,43,391.922722,-132.55,38.25555555555556
0,80,d6,44,0,0,b3,43,391.972723,-134.82857142857142,43.75555555555556
0,60,da,44,0,80,b9,43,392.022726,-137.2642857142857,45.34444444444444
0,80,d6,44,0,0,ce,43,392.072728,-134.82857142857142,50.355555555555554
0,a0,da,44,0,40,16,44,392.122732,-137.42142857142858,73.45555555555556
0,80,db,44,0,0,cf,43,392.172738,-137.97142857142856,50.6
0,e0,ce,44,0,40,29,44,392.22274,-130.03571428571428,82.74444444444444
0,40,f0,44,0,c0,1d,44,392.272742,-151.0142857142857,77.12222222222222
0,e0,da,44,0,80,87,43,392.322748,-137.57857142857142,33.12222222222222
0,e0,c3,44,0,0,af,43,392.372748,-123.12142857142857,42.77777777777778
0,0,c8,44,0,40,12,44,392.422756,-125.71428571428571,71.5
0,80,e7,44,0,80,dd,43,392.472758,-145.51428571428573,54.144444444444446
0,a0,dd,44,0,80,e5,43,392.522762,-139.30714285714285,56.1
0,40,e5,44,0,40,27,44,392.572762,-144.1,81.76666666666667
0,a0,d1,44,0,40,a,44,392.622773,-131.76428571428573,67.58888888888889
0,40,e8,44,0,0,eb,43,392.67277,-145.9857142857143,57.44444444444445
0,60,e9,44,0,0,d2,43,392.722776,-146.69285714285715,51.333333333333336
0,c0,f6,44,0,0,d5,43,392.772779,-155.1,52.06666666666666
0,20,83,44,0,0,1a,43,392.822784,-82.42142857142858,18.822222222222223
0,a0,80,44,0,80,c1,43,392.872778,-80.85,47.3
0,0,95,44,0,0,7b,43,392.922784,-93.65714285714286,30.67777777777778
0,80,11,44,0,0,80,42,392.972788,-45.72857142857143,7.822222222222222
0,80,69,44,0,0,dc,42,393.022788,-73.38571428571429,13.444444444444445
0,40,64,44,0,0,14,44,393.072799,-71.73571428571428,72.35555555555555
0,80,1a,44,0,0,47,43,393.122805,-48.55714285714286,24.322222222222223
0,20,a4,44,0,0,51,43,393.172808,-103.16428571428571,25.544444444444444
0,40,54,44,0,40,39,44,393.22281,-66.70714285714286,90.56666666666666
0,80,77,44,0,0,4,43,393.272806,-77.78571428571429,16.133333333333333
0,0,c1,44,0,0,ec,42,393.322811,-121.3142857142857,14.422222222222224
0,c0,a7,44,0,0,54,43,393.372812,-105.44285714285714,25.91111111111111
0,40,7f,44,0,0,f6,42,393.42282,-80.22142857142858,15.033333333333333
0,0,95,44,0,0,37,43,393.472819,-93.65714285714286,22.366666666666667
0,e0,8d,44,0,0,24,43,393.522825,-89.17857142857143,20.044444444444444
0,0,9b,44,0,0,34,43,393.572826,-97.42857142857143,22.0
0,c0,9b,44,0,0,3c,43,393.622836,-97.9,22.977777777777778
0,20,a1,44,0,0,4e,43,393.672837,-101.27857142857142,25.177777777777777
0,0,7f,44,0,0,3b,43,393.722844,-80.14285714285714,22.855555555555558
0,80,4c,44,0,0,2c,43,393.772839,-64.27142857142857,21.022222222222222
0,0,18,44,0,0,d6,42,393.822844,-47.77142857142857,13.077777777777778
0,40,76,44,0,80,d3,43,393.872843,-77.39285714285715,51.699999999999996
0,c0,2a,44,0,80,d,44,393.922849,-53.66428571428572,69.17777777777778
0,40,51,44,0,40,6d,44,393.972856,-65.76428571428572,115.9888888888889
0,c0,47,44,0,40,37,44,394.022858,-62.77857142857143,89.58888888888889
0,c0,1c,44,0,c0,31,44,394.072862,-49.26428571428571,86.9
0,c0,57,44,0,0,46,44,394.122872,-67.80714285714286,96.8
0,40,41,44,0,40,64,44,394.172873,-60.73571428571429,111.58888888888889
0,c0,3f,44,0,80,6e,44,394.222874,-60.26428571428571,116.60000000000001
0,80,81,44,0,c0,5b,44,394.272883,-81.4,107.43333333333334
0,40,72,44,0,40,55,44,394.32288,-76.13571428571429,104.25555555555556
0,40,73,44,0,40,61,44,394.372887,-76.44999999999999,110.12222222222222
0,c0,82,44,0,80,62,44,394.422896,-82.18571428571428,110.73333333333332
0,80,7e,44,0,80,63,44,394.472896,-79.98571428571428,111.22222222222221
0,0,5f,44,0,80,61,44,394.522899,-70.08571428571429,110.24444444444444
0,40,6b,44,0,80,70,44,394.572903,-73.93571428571428,117.57777777777777
0,40,73,44,0,0,73,44,394.622909,-76.44999999999999,118.80000000000001
0,c0,89,44,0,0,67,44,394.672909,-86.58571428571429,112.93333333333332
0,a0,82,44,0,c0,5c,44,394.722912,-82.10714285714286,107.92222222222223
0,40,8e,44,0,c0,77,44,394.772915,-89.41428571428571,121.12222222222222
